X401,X402,X403,X405,YY1,Y1
3,5,5,1,657,6571
3,5,1,1,657,6572
3,5,5,1,657,6573
3,5,1,1,657,6574
3,5,1,1,657,6575
5,5,1,5,658,6581
5,5,1,5,658,6582
5,5,1,5,658,6583
5,5,1,5,658,6584
5,5,1,5,658,6585
1,5,5,1,659,6591
1,5,5,1,659,6592
1,5,5,1,659,6593
1,5,5,1,659,6594
1,5,5,1,659,6595
3,5,1,1,660,6601
3,5,1,1,660,6602
3,5,1,1,660,6603
3,5,1,1,660,6604
3,5,1,1,660,6605
3,5,5,1,661,6611
3,5,5,1,661,6612
3,5,5,1,661,6613
3,5,5,1,661,6614
3,5,5,1,661,6615
1,5,1,1,662,6621
1,5,1,1,662,6622
1,5,1,1,662,6623
1,5,1,1,662,6624
1,5,1,1,662,6625
3,5,1,1,663,6631
3,5,1,1,663,6632
3,5,1,1,663,6633
3,5,1,1,663,6634
3,5,1,1,663,6635
3,5,5,5,664,6641
3,5,5,5,664,6642
3,5,5,5,664,6643
3,5,5,5,664,6644
3,5,5,5,664,6645
3,5,1,1,665,6651
3,5,1,1,665,6652
3,5,1,1,665,6653
3,5,1,1,665,6654
3,5,1,1,665,6655
1,5,1,1,666,6661
1,5,1,1,666,6662
1,5,1,1,666,6663
1,5,1,1,666,6664
1,5,1,1,666,6665
3,5,5,1,667,6671
3,5,5,1,667,6672
3,5,5,1,667,6673
3,5,5,1,667,6674
3,5,5,1,667,6675
3,5,1,5,668,6681
3,5,1,5,668,6682
3,5,1,5,668,6683
3,5,1,5,668,6684
3,5,1,5,668,6685
5,5,5,1,669,6691
5,5,5,1,669,6692
5,5,5,1,669,6693
5,5,5,1,669,6694
5,5,5,1,669,6695
3,5,1,1,670,6701
3,5,1,1,670,6702
3,5,1,1,670,6703
3,5,1,1,670,6704
3,5,1,1,670,6705
1,5,1,1,671,6711
1,5,1,1,671,6712
1,5,1,1,671,6713
1,5,1,1,671,6714
1,5,1,1,671,6715
5,5,1,5,672,6721
5,5,1,5,672,6722
5,5,1,5,672,6723
5,5,1,5,672,6724
5,5,1,5,672,6725
5,5,5,1,673,6731
5,5,5,1,673,6732
5,5,5,1,673,6733
5,5,5,1,673,6734
5,5,5,1,673,6735
3,5,5,1,674,6741
3,5,5,1,674,6742
3,5,5,1,674,6743
3,5,5,1,674,6744
3,5,5,1,674,6745
3,5,5,5,675,6751
3,5,5,5,675,6752
3,5,5,5,675,6753
3,5,5,5,675,6754
3,5,5,5,675,6755
5,5,1,1,676,6761
5,5,1,1,676,6762
5,5,1,1,676,6763
5,5,1,1,676,6764
5,5,1,1,676,6765
3,1,5,1,677,6771
3,1,5,1,677,6772
3,1,5,1,677,6773
3,1,5,1,677,6774
3,1,5,1,677,6775
3,5,5,5,678,6781
3,5,5,5,678,6782
3,5,5,5,678,6783
3,5,5,5,678,6784
3,5,5,5,678,6785
5,5,1,5,679,6791
5,5,1,5,679,6792
5,5,1,5,679,6793
5,5,1,5,679,6794
5,5,1,5,679,6795
1,5,5,1,680,6801
1,5,5,1,680,6802
1,5,5,1,680,6803
1,5,5,1,680,6804
1,5,5,1,680,6805
5,5,5,1,681,6811
5,5,5,1,681,6812
5,5,5,1,681,6813
5,5,5,1,681,6814
5,5,5,1,681,6815
3,5,1,1,682,6821
3,5,1,1,682,6822
3,5,1,1,682,6823
3,5,1,1,682,6824
3,5,1,1,682,6825
1,5,5,1,683,6831
1,5,5,1,683,6832
1,5,5,1,683,6833
1,5,5,1,683,6834
1,5,5,1,683,6835
1,5,5,1,684,6841
1,5,5,1,684,6842
1,5,5,1,684,6843
1,5,5,1,684,6844
1,5,5,1,684,6845
1,1,1,1,685,6851
1,1,1,1,685,6852
1,1,1,1,685,6853
1,1,1,1,685,6854
1,1,1,1,685,6855
3,5,5,1,686,6861
3,5,5,1,686,6862
3,5,5,1,686,6863
3,5,5,1,686,6864
3,5,5,1,686,6865
5,5,1,1,687,6871
5,5,1,1,687,6872
5,5,1,1,687,6873
5,5,1,1,687,6874
5,5,1,1,687,6875
5,5,1,5,688,6881
5,5,1,5,688,6882
5,5,1,5,688,6883
5,5,1,5,688,6884
5,5,1,5,688,6885
5,5,1,5,689,6891
5,5,1,5,689,6892
5,5,1,5,689,6893
5,5,1,5,689,6894
5,5,1,5,689,6895
1,5,1,1,690,6901
1,5,1,1,690,6902
1,5,1,1,690,6903
1,5,1,1,690,6904
1,5,1,1,690,6905
3,5,1,1,691,6911
3,5,1,1,691,6912
3,5,1,1,691,6913
3,5,1,1,691,6914
3,5,1,1,691,6915
3,5,1,1,692,6921
3,5,1,1,692,6922
3,5,1,1,692,6923
3,5,1,1,692,6924
3,5,1,1,692,6925
5,5,1,1,693,6931
5,5,1,1,693,6932
5,5,1,1,693,6933
5,5,1,1,693,6934
5,5,1,1,693,6935
5,1,1,1,694,6941
5,1,1,1,694,6942
5,1,1,1,694,6943
5,1,1,1,694,6944
5,1,1,1,694,6945
1,5,1,1,695,6951
1,5,1,1,695,6952
1,5,1,1,695,6953
1,5,1,1,695,6954
1,5,1,1,695,6955
3,5,1,5,696,6961
3,5,1,5,696,6962
3,5,1,5,696,6963
3,5,1,5,696,6964
3,5,1,5,696,6965
5,5,5,5,697,6971
5,5,5,5,697,6972
5,5,5,5,697,6973
5,5,5,5,697,6974
5,5,5,5,697,6975
3,5,5,1,698,6981
3,5,5,1,698,6982
3,5,5,1,698,6983
3,5,5,1,698,6984
3,5,5,1,698,6985
5,5,5,5,699,6991
5,5,5,5,699,6992
5,5,5,5,699,6993
5,5,5,5,699,6994
5,5,5,5,699,6995
3,5,5,5,700,7001
3,5,5,5,700,7002
3,5,5,5,700,7003
3,5,5,5,700,7004
3,5,5,5,700,7005
1,5,1,1,701,7011
1,5,1,1,701,7012
1,5,1,1,701,7013
1,5,1,1,701,7014
1,5,1,1,701,7015
1,5,1,5,702,7021
1,5,1,5,702,7022
1,5,1,5,702,7023
1,5,1,5,702,7024
1,5,1,5,702,7025
3,5,1,5,703,7031
3,5,1,5,703,7032
3,5,1,5,703,7033
3,5,1,5,703,7034
3,5,1,5,703,7035
3,1,1,1,704,7041
3,1,1,1,704,7042
3,1,1,1,704,7043
3,1,1,1,704,7044
3,1,1,1,704,7045
1,5,1,1,705,7051
1,5,1,1,705,7052
1,5,1,1,705,7053
1,5,1,1,705,7054
1,5,1,1,705,7055
3,5,1,5,706,7061
3,5,1,5,706,7062
3,5,1,5,706,7063
3,5,1,5,706,7064
3,5,1,5,706,7065
3,1,5,1,707,7071
3,1,5,1,707,7072
3,1,5,1,707,7073
3,1,5,1,707,7074
3,1,5,1,707,7075
1,5,1,1,708,7081
1,5,1,1,708,7082
1,5,1,1,708,7083
1,5,1,1,708,7084
1,5,1,1,708,7085
3,5,1,1,709,7091
3,5,1,1,709,7092
3,5,1,1,709,7093
3,5,1,1,709,7094
3,5,1,1,709,7095
5,5,5,5,710,7101
5,5,5,5,710,7102
5,5,5,5,710,7103
5,5,5,5,710,7104
5,5,5,5,710,7105
5,5,1,1,711,7111
5,5,1,1,711,7112
5,5,1,1,711,7113
5,5,1,1,711,7114
5,5,1,1,711,7115
5,5,5,5,712,7121
5,5,5,5,712,7122
5,5,5,5,712,7123
5,5,5,5,712,7124
5,5,5,5,712,7125
3,5,5,1,713,7131
3,5,5,1,713,7132
3,5,5,1,713,7133
3,5,5,1,713,7134
3,5,5,1,713,7135
5,5,1,1,714,7141
5,5,1,1,714,7142
5,5,1,1,714,7143
5,5,1,1,714,7144
5,5,1,1,714,7145
1,5,5,1,715,7151
1,5,5,1,715,7152
1,5,5,1,715,7153
1,5,5,1,715,7154
1,5,5,1,715,7155
3,5,5,1,716,7161
3,5,5,1,716,7162
3,5,5,1,716,7163
3,5,5,1,716,7164
3,5,5,1,716,7165
5,5,1,5,717,7171
5,5,1,5,717,7172
5,5,1,5,717,7173
5,5,1,5,717,7174
5,5,1,5,717,7175
1,5,1,1,718,7181
1,5,1,1,718,7182
1,5,1,1,718,7183
1,5,1,1,718,7184
1,5,1,1,718,7185
3,5,1,1,719,7191
3,5,1,1,719,7192
3,5,1,1,719,7193
3,5,1,1,719,7194
3,5,1,1,719,7195
3,5,1,1,720,7201
3,5,1,1,720,7202
3,5,1,1,720,7203
3,5,1,1,720,7204
3,5,1,1,720,7205
3,5,5,5,721,7211
3,5,5,5,721,7212
3,5,5,5,721,7213
3,5,5,5,721,7214
3,5,5,5,721,7215
5,5,5,5,722,7221
5,5,5,5,722,7222
5,5,5,5,722,7223
5,5,5,5,722,7224
5,5,5,5,722,7225
5,5,1,1,723,7231
5,5,1,1,723,7232
5,5,1,1,723,7233
5,5,1,1,723,7234
5,5,1,1,723,7235
1,5,5,1,724,7241
1,5,5,1,724,7242
1,5,5,1,724,7243
1,5,5,1,724,7244
1,5,5,1,724,7245
3,5,1,5,725,7251
3,5,1,5,725,7252
3,5,1,5,725,7253
3,5,1,5,725,7254
3,5,1,5,725,7255
1,5,5,5,726,7261
1,5,5,5,726,7262
1,5,5,5,726,7263
1,5,5,5,726,7264
1,5,5,5,726,7265
1,5,1,1,727,7271
1,5,1,1,727,7272
1,5,1,1,727,7273
1,5,1,1,727,7274
1,5,1,1,727,7275
3,5,5,1,728,7281
3,5,5,1,728,7282
3,5,5,1,728,7283
3,5,5,1,728,7284
3,5,5,1,728,7285
3,5,1,1,729,7291
3,5,1,1,729,7292
3,5,1,1,729,7293
3,5,1,1,729,7294
3,5,1,1,729,7295
5,1,1,1,730,7301
5,1,1,1,730,7302
5,1,1,1,730,7303
5,1,1,1,730,7304
5,1,1,1,730,7305
3,5,1,1,731,7311
3,5,1,1,731,7312
3,5,1,1,731,7313
3,5,1,1,731,7314
3,5,1,1,731,7315
1,5,5,1,732,7321
1,5,5,1,732,7322
1,5,5,1,732,7323
1,5,5,1,732,7324
1,5,5,1,732,7325
1,5,5,1,733,7331
1,5,5,1,733,7332
1,5,5,1,733,7333
1,5,5,1,733,7334
1,5,5,1,733,7335
1,5,1,1,734,7341
1,5,1,1,734,7342
1,5,1,1,734,7343
1,5,1,1,734,7344
1,5,1,1,734,7345
3,5,1,1,735,7351
3,5,1,1,735,7352
3,5,1,1,735,7353
3,5,1,1,735,7354
3,5,1,1,735,7355
5,5,5,5,736,7361
5,5,5,5,736,7362
5,5,5,5,736,7363
5,5,5,5,736,7364
5,5,5,5,736,7365
3,5,5,5,737,7371
3,5,5,5,737,7372
3,5,5,5,737,7373
3,5,5,5,737,7374
3,5,5,5,737,7375
3,5,1,1,738,7381
3,5,1,1,738,7382
3,5,1,1,738,7383
3,5,1,1,738,7384
3,5,1,1,738,7385
3,5,1,1,739,7391
3,5,1,1,739,7392
3,5,1,1,739,7393
3,5,1,1,739,7394
3,5,1,1,739,7395
1,1,1,1,740,7401
1,1,1,1,740,7402
1,1,1,1,740,7403
1,1,1,1,740,7404
1,1,1,1,740,7405
3,5,5,1,741,7411
3,5,5,1,741,7412
3,5,5,1,741,7413
3,5,5,1,741,7414
3,5,5,1,741,7415
3,5,5,5,742,7421
3,5,5,5,742,7422
3,5,5,5,742,7423
3,5,5,5,742,7424
3,5,5,5,742,7425
5,5,5,5,743,7431
5,5,5,5,743,7432
5,5,5,5,743,7433
5,5,5,5,743,7434
5,5,5,5,743,7435
3,5,1,1,744,7441
3,5,1,1,744,7442
3,5,1,1,744,7443
3,5,1,1,744,7444
3,5,1,1,744,7445
3,5,1,1,745,7451
3,5,1,1,745,7452
3,5,1,1,745,7453
3,5,1,1,745,7454
3,5,1,1,745,7455
5,5,5,5,746,7461
5,5,5,5,746,7462
5,5,5,5,746,7463
5,5,5,5,746,7464
5,5,5,5,746,7465
1,5,1,1,747,7471
1,5,1,1,747,7472
1,5,1,1,747,7473
1,5,1,1,747,7474
1,5,1,1,747,7475
5,5,5,5,748,7481
5,5,5,5,748,7482
5,5,5,5,748,7483
5,5,5,5,748,7484
5,5,5,5,748,7485
1,5,1,1,749,7491
1,5,1,1,749,7492
1,5,1,1,749,7493
1,5,1,1,749,7494
1,5,1,1,749,7495
5,5,1,1,750,7501
5,5,1,1,750,7502
5,5,1,1,750,7503
5,5,1,1,750,7504
5,5,1,1,750,7505
1,5,5,1,751,7511
1,5,5,1,751,7512
1,5,5,1,751,7513
1,5,5,1,751,7514
1,5,5,1,751,7515
5,5,5,5,752,7521
5,5,5,5,752,7522
5,5,5,5,752,7523
5,5,5,5,752,7524
5,5,5,5,752,7525
5,5,1,1,753,7531
5,5,1,1,753,7532
5,5,1,1,753,7533
5,5,1,1,753,7534
5,5,1,1,753,7535
5,5,1,5,754,7541
5,5,1,5,754,7542
5,5,1,5,754,7543
5,5,1,5,754,7544
5,5,1,5,754,7545
1,1,5,1,755,7551
1,1,5,1,755,7552
1,1,5,1,755,7553
1,1,5,1,755,7554
1,1,5,1,755,7555
3,5,1,1,756,7561
3,5,1,1,756,7562
3,5,1,1,756,7563
3,5,1,1,756,7564
3,5,1,1,756,7565
3,5,5,5,757,7571
3,5,5,5,757,7572
3,5,5,5,757,7573
3,5,5,5,757,7574
3,5,5,5,757,7575
1,5,5,1,758,7581
1,5,5,1,758,7582
1,5,5,1,758,7583
1,5,5,1,758,7584
1,5,5,1,758,7585
1,5,5,5,759,7591
1,5,5,5,759,7592
1,5,5,5,759,7593
1,5,5,5,759,7594
1,5,5,5,759,7595
1,5,1,1,760,7601
1,5,1,1,760,7602
1,5,1,1,760,7603
1,5,1,1,760,7604
1,5,1,1,760,7605
1,5,5,1,761,7611
1,5,5,1,761,7612
1,5,5,1,761,7613
1,5,5,1,761,7614
1,5,5,1,761,7615
3,5,1,5,762,7621
3,5,1,5,762,7622
3,5,1,5,762,7623
3,5,1,5,762,7624
3,5,1,5,762,7625
3,5,5,1,763,7631
3,5,5,1,763,7632
3,5,5,1,763,7633
3,5,5,1,763,7634
3,5,5,1,763,7635
3,5,5,1,764,7641
3,5,5,1,764,7642
3,5,5,1,764,7643
3,5,5,1,764,7644
3,5,5,1,764,7645
3,5,1,1,765,7651
3,5,1,1,765,7652
3,5,1,1,765,7653
3,5,1,1,765,7654
3,5,1,1,765,7655
3,5,5,5,766,7661
3,5,5,5,766,7662
3,5,5,5,766,7663
3,5,5,5,766,7664
3,5,5,5,766,7665
1,5,1,5,767,7671
1,5,1,5,767,7672
1,5,1,5,767,7673
1,5,1,5,767,7674
1,5,1,5,767,7675
5,5,1,5,768,7681
5,5,1,5,768,7682
5,5,1,5,768,7683
5,5,1,5,768,7684
5,5,1,5,768,7685
3,5,1,1,769,7691
3,5,1,1,769,7692
3,5,1,1,769,7693
3,5,1,1,769,7694
3,5,1,1,769,7695
5,5,1,1,770,7701
5,5,1,1,770,7702
5,5,1,1,770,7703
5,5,1,1,770,7704
5,5,1,1,770,7705
5,5,1,1,771,7711
5,5,1,1,771,7712
5,5,1,1,771,7713
5,5,1,1,771,7714
5,5,1,1,771,7715
3,1,1,1,772,7721
3,1,1,1,772,7722
3,1,1,1,772,7723
3,1,1,1,772,7724
3,1,1,1,772,7725
3,5,1,1,773,7731
3,5,1,1,773,7732
3,5,1,1,773,7733
3,5,1,1,773,7734
3,5,1,1,773,7735
3,5,1,5,774,7741
3,5,1,5,774,7742
3,5,1,5,774,7743
3,5,1,5,774,7744
3,5,1,5,774,7745
1,5,1,5,775,7751
1,5,1,5,775,7752
1,5,1,5,775,7753
1,5,1,5,775,7754
1,5,1,5,775,7755
3,5,1,1,776,7761
3,5,1,1,776,7762
3,5,1,1,776,7763
3,5,1,1,776,7764
3,5,1,1,776,7765
3,5,5,1,777,7771
3,5,5,1,777,7772
3,5,5,1,777,7773
3,5,5,1,777,7774
3,5,5,1,777,7775
3,5,5,1,778,7781
3,5,5,1,778,7782
3,5,5,1,778,7783
3,5,5,1,778,7784
3,5,5,1,778,7785
3,5,5,1,779,7791
3,5,5,1,779,7792
3,5,5,1,779,7793
3,5,5,1,779,7794
3,5,5,1,779,7795
3,5,5,5,780,7801
3,5,5,5,780,7802
3,5,5,5,780,7803
3,5,5,5,780,7804
3,5,5,5,780,7805
3,5,1,1,781,7811
3,5,1,1,781,7812
3,5,1,1,781,7813
3,5,1,1,781,7814
3,5,1,1,781,7815
5,5,1,5,782,7821
5,5,1,5,782,7822
5,5,1,5,782,7823
5,5,1,5,782,7824
5,5,1,5,782,7825
3,5,5,1,783,7831
3,5,5,1,783,7832
3,5,5,1,783,7833
3,5,5,1,783,7834
3,5,5,1,783,7835
5,5,5,1,784,7841
5,5,5,1,784,7842
5,5,5,1,784,7843
5,5,5,1,784,7844
5,5,5,1,784,7845
3,5,5,1,785,7851
3,5,5,1,785,7852
3,5,5,1,785,7853
3,5,5,1,785,7854
3,5,5,1,785,7855
3,5,1,1,786,7861
3,5,1,1,786,7862
3,5,1,1,786,7863
3,5,1,1,786,7864
3,5,1,1,786,7865
3,5,1,1,787,7871
3,5,1,1,787,7872
3,5,1,1,787,7873
3,5,1,1,787,7874
3,5,1,1,787,7875
3,5,5,5,788,7881
3,5,5,5,788,7882
3,5,5,5,788,7883
3,5,5,5,788,7884
3,5,5,5,788,7885
3,5,1,1,789,7891
3,5,1,1,789,7892
3,5,1,1,789,7893
3,5,1,1,789,7894
3,5,1,1,789,7895
1,5,1,1,790,7901
1,5,1,1,790,7902
1,5,1,1,790,7903
1,5,1,1,790,7904
1,5,1,1,790,7905
3,5,1,1,791,7911
3,5,1,1,791,7912
3,5,1,1,791,7913
3,5,1,1,791,7914
3,5,1,1,791,7915
3,5,1,1,793,7931
3,5,1,1,793,7932
3,5,1,1,793,7933
3,5,1,1,793,7934
3,5,1,1,793,7935
5,5,5,1,794,7941
5,5,5,1,794,7942
5,5,5,1,794,7943
5,5,5,1,794,7944
5,5,5,1,794,7945
5,5,1,1,795,7951
5,5,1,1,795,7952
5,5,1,1,795,7953
5,5,1,1,795,7954
5,5,1,1,795,7955
1,1,1,5,796,7961
1,1,1,5,796,7962
1,1,1,5,796,7963
1,1,1,5,796,7964
1,1,1,5,796,7965
5,5,5,5,797,7971
5,5,5,5,797,7972
5,5,5,5,797,7973
5,5,5,5,797,7974
5,5,5,5,797,7975
3,5,5,1,798,7981
3,5,5,1,798,7982
3,5,5,1,798,7983
3,5,5,1,798,7984
3,5,5,1,798,7985
3,5,1,1,799,7991
3,5,1,1,799,7992
3,5,1,1,799,7993
3,5,1,1,799,7994
3,5,1,1,799,7995
3,5,5,1,800,8001
3,5,5,1,800,8002
3,5,5,1,800,8003
3,5,5,1,800,8004
3,5,5,1,800,8005
3,5,1,5,801,8011
3,5,1,5,801,8012
3,5,1,5,801,8013
3,5,1,5,801,8014
3,5,1,5,801,8015
3,5,1,5,802,8021
3,5,1,5,802,8022
3,5,1,5,802,8023
3,5,1,5,802,8024
3,5,1,5,802,8025
1,5,1,1,803,8031
1,5,1,1,803,8032
1,5,1,1,803,8033
1,5,1,1,803,8034
1,5,1,1,803,8035
3,5,5,1,804,8041
3,5,5,1,804,8042
3,5,5,1,804,8043
3,5,5,1,804,8044
3,5,5,1,804,8045
3,5,1,1,805,8051
3,5,1,1,805,8052
3,5,1,1,805,8053
3,5,1,1,805,8054
3,5,1,1,805,8055
5,5,1,1,806,8061
5,5,1,1,806,8062
5,5,1,1,806,8063
5,5,1,1,806,8064
5,5,1,1,806,8065
3,5,5,1,807,8071
3,5,5,1,807,8072
3,5,5,1,807,8073
3,5,5,1,807,8074
3,5,5,1,807,8075
3,5,1,1,809,8091
3,5,1,1,809,8092
3,5,1,1,809,8093
3,5,1,1,809,8094
3,5,1,1,809,8095
5,1,1,1,810,8101
5,1,1,1,810,8102
5,1,1,1,810,8103
5,1,1,1,810,8104
5,1,1,1,810,8105
5,5,5,5,811,8111
5,5,5,5,811,8112
5,5,5,5,811,8113
5,5,5,5,811,8114
5,5,5,5,811,8115
3,1,1,1,812,8121
3,1,1,1,812,8122
3,1,1,1,812,8123
3,1,1,1,812,8124
3,1,1,1,812,8125
3,5,1,1,813,8131
3,5,1,1,813,8132
3,5,1,1,813,8133
3,5,1,1,813,8134
3,5,1,1,813,8135
1,5,1,1,814,8141
1,5,1,1,814,8142
1,5,1,1,814,8143
1,5,1,1,814,8144
1,5,1,1,814,8145
3,5,5,1,815,8151
3,5,5,1,815,8152
3,5,5,1,815,8153
3,5,5,1,815,8154
3,5,5,1,815,8155
5,5,5,5,816,8161
5,5,5,5,816,8162
5,5,5,5,816,8163
5,5,5,5,816,8164
5,5,5,5,816,8165
3,5,1,1,817,8171
3,5,1,1,817,8172
3,5,1,1,817,8173
3,5,1,1,817,8174
3,5,1,1,817,8175
1,5,1,1,818,8181
1,5,1,1,818,8182
1,5,1,1,818,8183
1,5,1,1,818,8184
1,5,1,1,818,8185
3,5,1,1,819,8191
3,5,1,1,819,8192
3,5,1,1,819,8193
3,5,1,1,819,8194
3,5,1,1,819,8195
3,1,5,5,820,8201
3,1,5,5,820,8202
3,1,5,5,820,8203
3,1,5,5,820,8204
3,1,5,5,820,8205
1,5,1,1,821,8211
1,5,1,1,821,8212
1,5,1,1,821,8213
1,5,1,1,821,8214
1,5,1,1,821,8215
3,5,5,1,822,8221
3,5,5,1,822,8222
3,5,5,1,822,8223
3,5,5,1,822,8224
3,5,5,1,822,8225
3,5,1,1,823,8231
3,5,1,1,823,8232
3,5,1,1,823,8233
3,5,1,1,823,8234
3,5,1,1,823,8235
1,5,1,5,824,8241
1,5,1,5,824,8242
1,5,1,5,824,8243
1,5,1,5,824,8244
1,5,1,5,824,8245
3,5,5,1,825,8251
3,5,5,1,825,8252
3,5,5,1,825,8253
3,5,5,1,825,8254
3,5,5,1,825,8255
5,5,5,5,826,8261
5,5,5,5,826,8262
5,5,5,5,826,8263
5,5,5,5,826,8264
5,5,5,5,826,8265
3,5,5,1,827,8271
3,5,5,1,827,8272
3,5,5,1,827,8273
3,5,5,1,827,8274
3,5,5,1,827,8275
3,5,5,5,828,8281
3,5,5,5,828,8282
3,5,5,5,828,8283
3,5,5,5,828,8284
3,5,5,5,828,8285
5,5,5,1,829,8291
5,5,5,1,829,8292
5,5,5,1,829,8293
5,5,5,1,829,8294
5,5,5,1,829,8295
3,1,1,5,830,8301
3,1,1,5,830,8302
3,1,1,5,830,8303
3,1,1,5,830,8304
3,1,1,5,830,8305
5,5,1,1,831,8311
5,5,1,1,831,8312
5,5,1,1,831,8313
5,5,1,1,831,8314
5,5,1,1,831,8315
3,5,1,1,832,8321
3,5,1,1,832,8322
3,5,1,1,832,8323
3,5,1,1,832,8324
3,5,1,1,832,8325
1,1,5,1,833,8331
1,1,5,1,833,8332
1,1,5,1,833,8333
1,1,5,1,833,8334
1,1,5,1,833,8335
5,5,5,1,834,8341
5,5,5,1,834,8342
5,5,5,1,834,8343
5,5,5,1,834,8344
5,5,5,1,834,8345
5,5,1,1,835,8351
5,5,1,1,835,8352
5,5,1,1,835,8353
5,5,1,1,835,8354
5,5,1,1,835,8355
3,5,1,1,836,8361
3,5,1,1,836,8362
3,5,1,1,836,8363
3,5,1,1,836,8364
3,5,1,1,836,8365
1,5,1,5,837,8371
1,5,1,5,837,8372
1,5,1,5,837,8373
1,5,1,5,837,8374
1,5,1,5,837,8375
5,5,5,1,838,8381
5,5,5,1,838,8382
5,5,5,1,838,8383
5,5,5,1,838,8384
5,5,5,1,838,8385
3,5,1,5,839,8391
3,5,1,5,839,8392
3,5,1,5,839,8393
3,5,1,5,839,8394
3,5,1,5,839,8395
5,5,1,5,840,8401
5,5,1,5,840,8402
5,5,1,5,840,8403
5,5,1,5,840,8404
5,5,1,5,840,8405
3,5,1,1,841,8411
3,5,1,1,841,8412
3,5,1,1,841,8413
3,5,1,1,841,8414
3,5,1,1,841,8415
5,5,1,5,842,8421
5,5,1,5,842,8422
5,5,1,5,842,8423
5,5,1,5,842,8424
5,5,1,5,842,8425
3,5,1,1,843,8431
3,5,1,1,843,8432
3,5,1,1,843,8433
3,5,1,1,843,8434
3,5,1,1,843,8435
1,5,5,1,844,8441
1,5,5,1,844,8442
1,5,5,1,844,8443
1,5,5,1,844,8444
1,5,5,1,844,8445
3,5,1,5,845,8451
3,5,1,5,845,8452
3,5,1,5,845,8453
3,5,1,5,845,8454
3,5,1,5,845,8455
3,5,5,1,846,8461
3,5,5,1,846,8462
3,5,5,1,846,8463
3,5,5,1,846,8464
3,5,5,1,846,8465
1,1,1,1,847,8471
1,1,1,1,847,8472
1,1,1,1,847,8473
1,1,1,1,847,8474
1,1,1,1,847,8475
3,5,5,1,848,8481
3,5,5,1,848,8482
3,5,5,1,848,8483
3,5,5,1,848,8484
3,5,5,1,848,8485
3,1,1,1,849,8491
3,1,1,1,849,8492
3,1,1,1,849,8493
3,1,1,1,849,8494
3,1,1,1,849,8495
3,5,1,1,850,8501
3,5,1,1,850,8502
3,5,1,1,850,8503
3,5,1,1,850,8504
3,5,1,1,850,8505
1,5,5,1,851,8511
1,5,5,1,851,8512
1,5,5,1,851,8513
1,5,5,1,851,8514
1,5,5,1,851,8515
1,1,1,1,852,8521
1,1,1,1,852,8522
1,1,1,1,852,8523
1,1,1,1,852,8524
1,1,1,1,852,8525
5,5,1,1,853,8531
5,5,1,1,853,8532
5,5,1,1,853,8533
5,5,1,1,853,8534
5,5,1,1,853,8535
1,1,1,1,854,8541
1,1,1,1,854,8542
1,1,1,1,854,8543
1,1,1,1,854,8544
1,1,1,1,854,8545
1,5,1,1,855,8551
1,5,1,1,855,8552
1,5,1,1,855,8553
1,5,1,1,855,8554
1,5,1,1,855,8555
5,1,5,1,856,8561
5,1,5,1,856,8562
5,1,5,1,856,8563
5,1,5,1,856,8564
5,1,5,1,856,8565
5,5,1,1,857,8571
5,5,1,1,857,8572
5,5,1,1,857,8573
5,5,1,1,857,8574
5,5,1,1,857,8575
1,5,1,1,858,8581
1,5,1,1,858,8582
1,5,1,1,858,8583
1,5,1,1,858,8584
1,5,1,1,858,8585
3,5,1,1,859,8591
3,5,1,1,859,8592
3,5,1,1,859,8593
3,5,1,1,859,8594
3,5,1,1,859,8595
1,5,1,1,860,8601
1,5,1,1,860,8602
1,5,1,1,860,8603
1,5,1,1,860,8604
1,5,1,1,860,8605
3,5,1,1,861,8611
3,5,1,1,861,8612
3,5,1,1,861,8613
3,5,1,1,861,8614
3,5,1,1,861,8615
1,5,5,1,862,8621
1,5,5,1,862,8622
1,5,5,1,862,8623
1,5,5,1,862,8624
1,5,5,1,862,8625
5,5,5,5,863,8631
5,5,5,5,863,8632
5,5,5,5,863,8633
5,5,5,5,863,8634
5,5,5,5,863,8635
3,1,1,1,864,8641
3,1,1,1,864,8642
3,1,1,1,864,8643
3,1,1,1,864,8644
3,1,1,1,864,8645
5,5,5,5,865,8651
5,5,5,5,865,8652
5,5,5,5,865,8653
5,5,5,5,865,8654
5,5,5,5,865,8655
5,5,1,5,866,8661
5,5,1,5,866,8662
5,5,1,5,866,8663
5,5,1,5,866,8664
5,5,1,5,866,8665
5,5,5,1,867,8671
5,5,5,1,867,8672
5,5,5,1,867,8673
5,5,5,1,867,8674
5,5,5,1,867,8675
3,5,1,1,868,8681
3,5,1,1,868,8682
3,5,1,1,868,8683
3,5,1,1,868,8684
3,5,1,1,868,8685
3,5,5,1,869,8691
3,5,5,1,869,8692
3,5,5,1,869,8693
3,5,5,1,869,8694
3,5,5,1,869,8695
5,5,1,1,870,8701
5,5,1,1,870,8702
5,5,1,1,870,8703
5,5,1,1,870,8704
5,5,1,1,870,8705
3,1,1,1,871,8711
3,1,1,1,871,8712
3,1,1,1,871,8713
3,1,1,1,871,8714
3,1,1,1,871,8715
3,5,5,5,872,8721
3,5,5,5,872,8722
3,5,5,5,872,8723
3,5,5,5,872,8724
3,5,5,5,872,8725
3,5,5,1,873,8731
3,5,5,1,873,8732
3,5,5,1,873,8733
3,5,5,1,873,8734
3,5,5,1,873,8735
