X401,X402,X403,X405,YY1,Y1
5,5,5,5,2660,26603
5,5,5,5,2660,26604
5,5,5,5,2660,26605
1,5,1,1,2661,26611
1,5,1,1,2661,26612
1,5,1,1,2661,26613
1,5,1,1,2661,26614
1,5,1,1,2661,26615
1,5,5,1,2662,26621
1,5,5,1,2662,26622
1,5,5,1,2662,26623
1,5,5,1,2662,26624
1,5,5,1,2662,26625
1,5,1,1,2663,26631
1,5,1,1,2663,26632
1,5,1,1,2663,26633
1,5,1,1,2663,26634
1,5,1,1,2663,26635
5,5,1,5,2664,26641
5,5,1,5,2664,26642
5,5,1,5,2664,26643
5,5,1,5,2664,26644
5,5,1,5,2664,26645
3,5,5,1,2665,26651
3,5,5,1,2665,26652
3,5,5,1,2665,26653
3,5,5,1,2665,26654
3,5,5,1,2665,26655
3,5,1,1,2666,26661
3,5,1,1,2666,26662
3,5,1,1,2666,26663
3,5,1,1,2666,26664
3,5,1,1,2666,26665
5,5,1,1,2667,26671
5,5,1,1,2667,26672
5,5,1,1,2667,26673
5,5,1,1,2667,26674
5,5,1,1,2667,26675
3,5,1,1,2668,26681
3,5,1,1,2668,26682
3,5,1,1,2668,26683
3,5,1,1,2668,26684
3,5,1,1,2668,26685
5,5,1,1,2669,26691
5,5,1,1,2669,26692
5,5,1,1,2669,26693
5,5,1,1,2669,26694
5,5,1,1,2669,26695
5,5,5,5,2670,26701
5,5,5,5,2670,26702
5,5,5,5,2670,26703
5,5,5,5,2670,26704
5,5,5,5,2670,26705
5,5,5,5,2671,26711
5,5,5,5,2671,26712
5,5,5,5,2671,26713
5,5,5,5,2671,26714
5,5,5,5,2671,26715
3,5,1,1,2672,26721
3,5,1,1,2672,26722
3,5,1,1,2672,26723
3,5,1,1,2672,26724
3,5,1,1,2672,26725
3,5,1,1,2673,26731
3,5,1,1,2673,26732
3,5,1,1,2673,26733
3,5,1,1,2673,26734
3,5,1,1,2673,26735
1,5,1,1,2674,26741
1,5,1,1,2674,26742
1,5,1,1,2674,26743
1,5,1,1,2674,26744
1,5,1,1,2674,26745
5,5,1,5,2675,26751
5,5,1,5,2675,26752
5,5,1,5,2675,26753
5,5,1,5,2675,26754
5,5,1,5,2675,26755
3,5,1,1,2676,26761
3,5,1,1,2676,26762
3,5,1,1,2676,26763
3,5,1,1,2676,26764
3,5,1,1,2676,26765
3,5,1,1,2677,26771
3,5,1,1,2677,26772
3,5,1,1,2677,26773
3,5,1,1,2677,26774
3,5,1,1,2677,26775
3,5,1,1,2678,26781
3,5,1,1,2678,26782
3,5,1,1,2678,26783
3,5,1,1,2678,26784
3,5,1,1,2678,26785
1,5,5,1,2679,26791
1,5,5,1,2679,26792
1,5,5,1,2679,26793
1,5,5,1,2679,26794
1,5,5,1,2679,26795
1,5,5,1,2680,26801
1,5,5,1,2680,26802
1,5,5,1,2680,26803
1,5,5,1,2680,26804
1,5,5,1,2680,26805
3,5,1,1,2681,26811
3,5,1,1,2681,26812
3,5,1,1,2681,26813
3,5,1,1,2681,26814
3,5,1,1,2681,26815
3,5,1,1,2682,26821
3,5,1,1,2682,26822
3,5,1,1,2682,26823
3,5,1,1,2682,26824
3,5,1,1,2682,26825
3,5,1,1,2683,26831
3,5,1,1,2683,26832
3,5,1,1,2683,26833
3,5,1,1,2683,26834
3,5,1,1,2683,26835
5,5,1,5,2684,26841
5,5,1,5,2684,26842
5,5,1,5,2684,26843
5,5,1,5,2684,26844
5,5,1,5,2684,26845
1,5,1,1,2685,26851
1,5,1,1,2685,26852
1,5,1,1,2685,26853
1,5,1,1,2685,26854
1,5,1,1,2685,26855
5,5,1,1,2686,26861
5,5,1,1,2686,26862
5,5,1,1,2686,26863
5,5,1,1,2686,26864
5,5,1,1,2686,26865
3,5,1,1,2687,26871
3,5,1,1,2687,26872
3,5,1,1,2687,26873
3,5,1,1,2687,26874
3,5,1,1,2687,26875
3,5,5,1,2688,26881
3,5,5,1,2688,26882
3,5,5,1,2688,26883
3,5,5,1,2688,26884
3,5,5,1,2688,26885
3,5,1,1,2689,26891
3,5,1,1,2689,26892
3,5,1,1,2689,26893
3,5,1,1,2689,26894
3,5,1,1,2689,26895
1,5,5,5,2690,26901
1,5,5,5,2690,26902
1,5,5,5,2690,26903
1,5,5,5,2690,26904
1,5,5,5,2690,26905
1,5,1,1,2691,26911
1,5,1,1,2691,26912
1,5,1,1,2691,26913
1,5,1,1,2691,26914
1,5,1,1,2691,26915
5,5,5,5,2692,26921
5,5,5,5,2692,26922
5,5,5,5,2692,26923
5,5,5,5,2692,26924
5,5,5,5,2692,26925
5,5,5,1,2693,26931
5,5,5,1,2693,26932
5,5,5,1,2693,26933
5,5,5,1,2693,26934
5,5,5,1,2693,26935
3,5,1,1,2694,26941
3,5,1,1,2694,26942
3,5,1,1,2694,26943
3,5,1,1,2694,26944
3,5,1,1,2694,26945
3,5,1,5,2695,26951
3,5,1,5,2695,26952
3,5,1,5,2695,26953
3,5,1,5,2695,26954
3,5,1,5,2695,26955
5,5,5,1,2696,26961
5,5,5,1,2696,26962
5,5,5,1,2696,26963
5,5,5,1,2696,26964
5,5,5,1,2696,26965
5,1,1,1,2697,26971
5,1,1,1,2697,26972
5,1,1,1,2697,26973
5,1,1,1,2697,26974
5,1,1,1,2697,26975
1,5,5,1,2698,26981
1,5,5,1,2698,26982
1,5,5,1,2698,26983
1,5,5,1,2698,26984
1,5,5,1,2698,26985
1,5,5,1,2699,26991
1,5,5,1,2699,26992
1,5,5,1,2699,26993
1,5,5,1,2699,26994
1,5,5,1,2699,26995
5,1,5,1,2700,27001
5,1,5,1,2700,27002
5,1,5,1,2700,27003
5,1,5,1,2700,27004
5,1,5,1,2700,27005
5,5,5,1,2701,27011
5,5,5,1,2701,27012
5,5,5,1,2701,27013
5,5,5,1,2701,27014
5,5,5,1,2701,27015
1,5,5,1,2702,27021
1,5,5,1,2702,27022
1,5,5,1,2702,27023
1,5,5,1,2702,27024
1,5,5,1,2702,27025
5,5,1,1,2703,27031
5,5,1,1,2703,27032
5,5,1,1,2703,27033
5,5,1,1,2703,27034
5,5,1,1,2703,27035
1,1,1,1,2704,27041
1,1,1,1,2704,27042
1,1,1,1,2704,27043
1,1,1,1,2704,27044
1,1,1,1,2704,27045
1,1,1,1,2705,27051
1,1,1,1,2705,27052
1,1,1,1,2705,27053
1,1,1,1,2705,27054
1,1,1,1,2705,27055
5,5,1,5,2706,27061
5,5,1,5,2706,27062
5,5,1,5,2706,27063
5,5,1,5,2706,27064
5,5,1,5,2706,27065
1,5,5,1,2707,27071
1,5,5,1,2707,27072
1,5,5,1,2707,27073
1,5,5,1,2707,27074
1,5,5,1,2707,27075
3,5,1,1,2708,27081
3,5,1,1,2708,27082
3,5,1,1,2708,27083
3,5,1,1,2708,27084
3,5,1,1,2708,27085
1,5,1,5,2709,27091
1,5,1,5,2709,27092
1,5,1,5,2709,27093
1,5,1,5,2709,27094
1,5,1,5,2709,27095
5,5,5,5,2710,27101
5,5,5,5,2710,27102
5,5,5,5,2710,27103
5,5,5,5,2710,27104
5,5,5,5,2710,27105
5,5,5,1,2711,27111
5,5,5,1,2711,27112
5,5,5,1,2711,27113
5,5,5,1,2711,27114
5,5,5,1,2711,27115
1,5,1,1,2712,27121
1,5,1,1,2712,27122
1,5,1,1,2712,27123
1,5,1,1,2712,27124
1,5,1,1,2712,27125
5,5,5,5,2713,27131
5,5,5,5,2713,27132
5,5,5,5,2713,27133
5,5,5,5,2713,27134
5,5,5,5,2713,27135
1,5,5,1,2714,27141
1,5,5,1,2714,27142
1,5,5,1,2714,27143
1,5,5,1,2714,27144
1,5,5,1,2714,27145
5,5,1,5,2715,27151
5,5,1,5,2715,27152
5,5,1,5,2715,27153
5,5,1,5,2715,27154
5,5,1,5,2715,27155
1,5,1,5,2716,27161
1,5,1,5,2716,27162
1,5,1,5,2716,27163
1,5,1,5,2716,27164
1,5,1,5,2716,27165
5,5,5,1,2717,27171
5,5,5,1,2717,27172
5,5,5,1,2717,27173
5,5,5,1,2717,27174
5,5,5,1,2717,27175
3,5,5,1,2718,27181
3,5,5,1,2718,27182
3,5,5,1,2718,27183
3,5,5,1,2718,27184
3,5,5,1,2718,27185
1,5,1,1,2719,27191
1,5,1,1,2719,27192
1,5,1,1,2719,27193
1,5,1,1,2719,27194
1,5,1,1,2719,27195
1,5,1,1,2720,27201
1,5,1,1,2720,27202
1,5,1,1,2720,27203
1,5,1,1,2720,27204
1,5,1,1,2720,27205
5,5,1,5,2721,27211
5,5,1,5,2721,27212
5,5,1,5,2721,27213
5,5,1,5,2721,27214
5,5,1,5,2721,27215
5,5,5,1,2722,27221
5,5,5,1,2722,27222
5,5,5,1,2722,27223
5,5,5,1,2722,27224
5,5,5,1,2722,27225
3,5,5,1,2723,27231
3,5,5,1,2723,27232
3,5,5,1,2723,27233
3,5,5,1,2723,27234
3,5,5,1,2723,27235
3,5,5,1,2724,27241
3,5,5,1,2724,27242
3,5,5,1,2724,27243
3,5,5,1,2724,27244
3,5,5,1,2724,27245
1,5,1,1,2725,27251
1,5,1,1,2725,27252
1,5,1,1,2725,27253
1,5,1,1,2725,27254
1,5,1,1,2725,27255
3,5,5,1,2726,27261
3,5,5,1,2726,27262
3,5,5,1,2726,27263
5,5,5,1,2726,27264
1,5,5,1,2726,27265
3,5,1,1,2727,27271
3,5,1,1,2727,27272
3,5,1,1,2727,27273
3,5,1,1,2727,27274
3,5,1,1,2727,27275
3,5,1,1,2728,27281
3,5,1,1,2728,27282
3,5,1,1,2728,27283
3,5,1,1,2728,27284
3,5,1,1,2728,27285
1,5,1,5,2729,27291
1,5,1,5,2729,27292
1,5,1,5,2729,27293
1,5,1,5,2729,27294
1,5,1,5,2729,27295
5,5,1,1,2730,27301
5,5,1,1,2730,27302
5,5,1,1,2730,27303
5,5,1,1,2730,27304
5,5,1,1,2730,27305
3,5,5,1,2731,27311
3,5,5,1,2731,27312
3,5,5,1,2731,27313
3,5,5,1,2731,27314
3,5,5,1,2731,27315
5,5,1,5,2732,27321
5,5,1,5,2732,27322
5,5,1,5,2732,27323
5,5,1,5,2732,27324
5,5,1,5,2732,27325
5,5,1,5,2733,27331
5,5,1,5,2733,27332
5,5,1,5,2733,27333
5,5,1,5,2733,27334
5,5,1,5,2733,27335
5,5,5,1,2734,27341
5,5,5,1,2734,27342
5,5,5,1,2734,27343
5,5,5,1,2734,27344
5,5,5,1,2734,27345
5,5,5,1,2735,27351
5,5,5,1,2735,27352
5,5,5,1,2735,27353
5,5,5,1,2735,27354
5,5,5,1,2735,27355
1,5,5,1,2736,27361
1,5,5,1,2736,27362
1,5,5,1,2736,27363
1,5,5,1,2736,27364
1,5,5,1,2736,27365
1,5,5,1,2737,27371
1,5,5,1,2737,27372
1,5,5,1,2737,27373
1,5,5,1,2737,27374
1,5,5,1,2737,27375
5,5,5,1,2738,27381
5,5,5,1,2738,27382
5,5,5,1,2738,27383
5,5,5,1,2738,27384
5,5,5,1,2738,27385
1,5,1,1,2739,27391
1,5,1,1,2739,27392
1,5,1,1,2739,27393
1,5,1,1,2739,27394
1,5,1,1,2739,27395
3,5,5,1,2740,27401
3,5,5,1,2740,27402
3,5,5,1,2740,27403
3,5,5,1,2740,27404
3,5,5,1,2740,27405
5,5,1,1,2741,27411
5,5,1,1,2741,27412
5,5,1,1,2741,27413
5,5,1,1,2741,27414
5,5,1,1,2741,27415
3,5,1,1,2742,27421
3,5,1,1,2742,27422
3,5,1,1,2742,27423
3,5,1,1,2742,27424
3,5,1,1,2742,27425
3,5,1,1,2743,27431
3,5,1,1,2743,27432
3,5,1,1,2743,27433
3,5,1,1,2743,27434
3,5,1,1,2743,27435
1,1,1,1,2744,27441
1,1,1,1,2744,27442
1,1,1,1,2744,27443
1,1,1,1,2744,27444
1,1,1,1,2744,27445
3,1,1,1,2745,27451
3,1,1,1,2745,27452
3,1,1,1,2745,27453
3,1,1,1,2745,27454
3,1,1,1,2745,27455
5,5,5,5,2746,27461
5,5,5,5,2746,27462
5,5,5,5,2746,27463
5,5,5,5,2746,27464
5,5,5,5,2746,27465
1,5,1,1,2747,27471
1,5,1,1,2747,27472
1,5,1,1,2747,27473
1,5,1,1,2747,27474
1,5,1,1,2747,27475
1,5,1,1,2748,27481
1,5,1,1,2748,27482
1,5,1,1,2748,27483
1,5,1,1,2748,27484
1,5,1,1,2748,27485
5,5,5,1,2749,27491
5,5,5,1,2749,27492
5,5,5,1,2749,27493
5,5,5,1,2749,27494
5,5,5,1,2749,27495
5,5,5,1,2750,27501
5,5,5,1,2750,27502
5,5,5,1,2750,27503
5,5,5,1,2750,27504
5,5,5,1,2750,27505
5,5,1,5,2751,27511
5,5,1,5,2751,27512
5,5,1,5,2751,27513
5,5,1,5,2751,27514
5,5,1,5,2751,27515
1,5,1,1,2752,27521
1,5,1,1,2752,27522
1,5,1,1,2752,27523
1,5,1,1,2752,27524
1,5,1,1,2752,27525
3,5,5,1,2753,27531
3,5,5,1,2753,27532
3,5,5,1,2753,27533
3,5,5,1,2753,27534
3,5,5,1,2753,27535
5,5,5,5,2754,27541
5,5,5,5,2754,27542
5,5,5,5,2754,27543
5,5,5,5,2754,27544
5,5,5,5,2754,27545
3,5,5,5,2755,27551
3,5,5,5,2755,27552
3,5,5,5,2755,27553
3,5,5,5,2755,27554
3,5,5,5,2755,27555
1,5,1,5,2756,27561
1,5,1,5,2756,27562
1,5,1,5,2756,27563
1,5,1,5,2756,27564
1,5,1,5,2756,27565
5,5,1,1,2757,27571
5,5,1,1,2757,27572
5,5,1,1,2757,27573
5,5,1,1,2757,27574
5,5,1,1,2757,27575
3,5,5,1,2758,27581
3,5,5,1,2758,27582
3,5,5,1,2758,27583
3,5,5,1,2758,27584
3,5,5,1,2758,27585
5,5,1,1,2759,27591
5,5,1,1,2759,27592
5,5,1,1,2759,27593
5,5,1,1,2759,27594
5,5,1,1,2759,27595
5,5,1,1,2760,27601
5,5,1,1,2760,27602
5,5,1,1,2760,27603
5,5,1,1,2760,27604
5,5,1,1,2760,27605
1,5,5,1,2761,27611
1,5,5,1,2761,27612
1,5,5,1,2761,27613
1,5,5,1,2761,27614
1,5,5,1,2761,27615
1,5,5,1,2762,27621
1,5,5,1,2762,27622
1,5,5,1,2762,27623
1,5,5,1,2762,27624
1,5,5,1,2762,27625
5,5,5,1,2763,27631
5,5,5,1,2763,27632
5,5,5,1,2763,27633
5,5,5,1,2763,27634
5,5,5,1,2763,27635
3,5,1,1,2764,27641
3,5,1,1,2764,27642
3,5,1,1,2764,27643
3,5,1,1,2764,27644
3,5,1,1,2764,27645
1,5,5,5,2765,27651
1,5,5,5,2765,27652
1,5,5,5,2765,27653
1,5,5,5,2765,27654
1,5,5,5,2765,27655
1,5,1,1,2766,27661
1,5,1,1,2766,27662
1,5,1,1,2766,27663
1,5,1,1,2766,27664
1,5,1,1,2766,27665
1,5,1,1,2767,27671
1,5,1,1,2767,27672
1,5,1,1,2767,27673
1,5,1,1,2767,27674
1,5,1,1,2767,27675
5,5,1,5,2768,27681
5,5,1,5,2768,27682
5,5,1,5,2768,27683
5,5,1,5,2768,27684
5,5,1,5,2768,27685
3,5,5,5,2769,27691
3,5,5,5,2769,27692
3,5,5,5,2769,27693
3,5,5,5,2769,27694
3,5,5,5,2769,27695
3,5,5,1,2770,27701
3,5,5,1,2770,27702
3,5,5,1,2770,27703
3,5,5,1,2770,27704
3,5,5,1,2770,27705
1,5,1,1,2771,27711
1,5,1,1,2771,27712
1,5,1,1,2771,27713
1,5,1,1,2771,27714
1,5,1,1,2771,27715
1,5,5,1,2772,27721
1,5,5,1,2772,27722
1,5,5,1,2772,27723
1,5,5,1,2772,27724
1,5,5,1,2772,27725
5,5,1,1,2773,27731
5,5,1,1,2773,27732
5,5,1,1,2773,27733
5,5,1,1,2773,27734
5,5,1,1,2773,27735
1,5,1,1,2774,27741
1,5,1,1,2774,27742
1,5,1,1,2774,27743
1,5,1,1,2774,27744
1,5,1,1,2774,27745
5,5,5,1,2775,27751
5,5,5,1,2775,27752
5,5,5,1,2775,27753
5,5,5,1,2775,27754
5,5,5,1,2775,27755
5,1,1,1,2776,27761
5,1,1,1,2776,27762
5,1,1,1,2776,27763
5,1,1,1,2776,27764
5,1,1,1,2776,27765
3,5,5,5,2777,27771
3,5,5,5,2777,27772
3,5,5,5,2777,27773
3,5,5,5,2777,27774
3,5,5,5,2777,27775
5,5,1,5,2778,27781
5,5,1,5,2778,27782
5,5,1,5,2778,27783
5,5,1,5,2778,27784
5,5,1,5,2778,27785
5,5,5,5,2779,27791
5,5,5,5,2779,27792
5,5,5,5,2779,27793
5,5,5,5,2779,27794
5,5,5,5,2779,27795
5,5,5,5,2780,27801
5,5,5,5,2780,27802
5,5,5,5,2780,27803
5,5,5,5,2780,27804
5,5,5,5,2780,27805
5,5,5,1,2781,27811
5,5,5,1,2781,27812
5,5,5,1,2781,27813
5,5,5,1,2781,27814
5,5,5,1,2781,27815
1,5,5,1,2782,27821
1,5,5,1,2782,27822
1,5,5,1,2782,27823
1,5,5,1,2782,27824
1,5,5,1,2782,27825
3,5,5,1,2783,27831
3,5,5,1,2783,27832
3,5,5,1,2783,27833
3,5,5,1,2783,27834
3,5,5,1,2783,27835
3,5,1,1,2784,27841
3,5,1,1,2784,27842
3,5,1,1,2784,27843
3,5,1,1,2784,27844
3,5,1,1,2784,27845
1,5,1,1,2785,27851
1,5,1,1,2785,27852
1,5,1,1,2785,27853
1,5,1,1,2785,27854
1,5,1,1,2785,27855
3,5,1,1,2786,27861
3,5,1,1,2786,27862
3,5,1,1,2786,27863
3,5,1,1,2786,27864
3,5,1,1,2786,27865
3,5,1,1,2787,27871
3,5,1,1,2787,27872
3,5,1,1,2787,27873
3,5,1,1,2787,27874
3,5,1,1,2787,27875
3,1,1,1,2788,27881
3,1,1,1,2788,27882
3,1,1,1,2788,27883
3,1,1,1,2788,27884
3,1,1,1,2788,27885
1,5,5,1,2789,27891
1,5,5,1,2789,27892
1,5,5,1,2789,27893
1,5,5,1,2789,27894
1,5,5,1,2789,27895
3,5,1,1,2790,27901
3,5,1,1,2790,27902
3,5,1,1,2790,27903
3,5,1,1,2790,27904
3,5,1,1,2790,27905
5,5,5,1,2791,27911
5,5,5,1,2791,27912
5,5,5,1,2791,27913
5,5,5,1,2791,27914
5,5,5,1,2791,27915
5,5,1,1,2792,27921
5,5,1,1,2792,27922
5,5,1,1,2792,27923
5,5,1,1,2792,27924
5,5,1,1,2792,27925
3,1,5,1,2793,27931
3,1,5,1,2793,27932
3,1,5,1,2793,27933
3,1,5,1,2793,27934
3,1,5,1,2793,27935
3,5,1,1,2794,27941
3,5,1,1,2794,27942
3,5,1,1,2794,27943
3,5,1,1,2794,27944
3,5,1,1,2794,27945
1,5,1,1,2795,27951
1,5,1,1,2795,27952
1,5,1,1,2795,27953
1,5,1,1,2795,27954
1,5,1,1,2795,27955
5,5,5,5,2796,27961
5,5,5,5,2796,27962
5,5,5,5,2796,27963
5,5,5,5,2796,27964
5,5,5,5,2796,27965
3,5,1,1,2797,27971
3,5,1,1,2797,27972
3,5,1,1,2797,27973
3,5,1,1,2797,27974
3,5,1,1,2797,27975
3,5,1,1,2798,27981
3,5,1,1,2798,27982
3,5,1,1,2798,27983
3,5,1,1,2798,27984
3,5,1,1,2798,27985
1,5,1,1,2799,27991
1,5,1,1,2799,27992
1,5,1,1,2799,27993
1,5,1,1,2799,27994
1,5,1,1,2799,27995
3,5,5,1,2800,28001
3,5,5,1,2800,28002
3,5,5,1,2800,28003
3,5,5,1,2800,28004
3,5,5,1,2800,28005
5,5,5,1,2801,28011
5,5,5,1,2801,28012
5,5,5,1,2801,28013
5,5,5,1,2801,28014
5,5,5,1,2801,28015
1,1,5,1,2802,28021
1,1,5,1,2802,28022
1,1,5,1,2802,28023
1,1,5,1,2802,28024
1,1,5,1,2802,28025
3,5,5,1,2803,28031
3,5,5,1,2803,28032
3,5,5,1,2803,28033
3,5,5,1,2803,28034
3,5,5,1,2803,28035
1,1,1,1,2804,28041
1,1,1,1,2804,28042
1,1,1,1,2804,28043
1,1,1,1,2804,28044
1,1,1,1,2804,28045
3,5,5,1,2805,28051
3,5,5,1,2805,28052
3,5,5,1,2805,28053
3,5,5,1,2805,28054
3,5,5,1,2805,28055
3,5,5,1,2806,28061
3,5,5,1,2806,28062
3,5,5,1,2806,28063
3,5,5,1,2806,28064
3,5,5,1,2806,28065
3,1,1,1,2807,28071
3,1,1,1,2807,28072
3,1,1,1,2807,28073
3,1,1,1,2807,28074
3,1,1,1,2807,28075
3,5,1,1,2808,28081
3,5,1,1,2808,28082
3,5,1,1,2808,28083
3,5,1,1,2808,28084
3,5,1,1,2808,28085
1,5,1,1,2809,28091
1,5,1,1,2809,28092
1,5,1,1,2809,28093
1,5,1,1,2809,28094
1,5,1,1,2809,28095
1,1,5,1,2810,28101
1,1,5,1,2810,28102
1,1,5,1,2810,28103
1,1,5,1,2810,28104
1,1,5,1,2810,28105
3,5,1,1,2811,28111
3,5,1,1,2811,28112
3,5,1,1,2811,28113
3,5,1,1,2811,28114
3,5,1,1,2811,28115
5,5,5,1,2812,28121
5,5,5,1,2812,28122
5,5,5,1,2812,28123
5,5,5,1,2812,28124
5,5,5,1,2812,28125
3,5,5,1,2813,28131
3,5,5,1,2813,28132
3,5,5,1,2813,28133
3,5,5,1,2813,28134
3,5,5,1,2813,28135
5,5,5,5,2814,28141
5,5,5,5,2814,28142
5,5,5,5,2814,28143
5,5,5,5,2814,28144
5,5,5,5,2814,28145
3,5,5,1,2815,28151
3,5,5,1,2815,28152
3,5,5,1,2815,28153
3,5,5,1,2815,28154
3,5,5,1,2815,28155
5,1,5,5,2816,28161
5,1,5,5,2816,28162
5,1,5,5,2816,28163
5,1,5,5,2816,28164
5,1,5,5,2816,28165
5,5,5,1,2817,28171
5,5,5,1,2817,28172
5,5,5,1,2817,28173
5,5,5,1,2817,28174
5,5,5,1,2817,28175
1,5,1,5,2818,28181
1,5,1,5,2818,28182
1,5,1,5,2818,28183
1,5,1,5,2818,28184
1,5,1,5,2818,28185
5,5,5,1,2819,28191
5,5,5,1,2819,28192
5,5,5,1,2819,28193
5,5,5,1,2819,28194
5,5,5,1,2819,28195
3,5,1,1,2820,28201
3,5,1,1,2820,28202
3,5,1,1,2820,28203
3,5,1,1,2820,28204
3,5,1,1,2820,28205
1,5,5,1,2821,28211
1,5,1,1,2821,28212
1,5,1,1,2821,28213
1,5,1,1,2821,28214
1,5,5,1,2821,28215
3,5,1,1,2822,28221
3,5,1,1,2822,28222
3,5,1,1,2822,28223
3,5,1,1,2822,28224
3,5,1,1,2822,28225
3,5,1,5,2823,28231
3,5,1,5,2823,28232
3,5,1,5,2823,28233
3,5,1,5,2823,28234
3,5,1,5,2823,28235
1,1,1,1,2824,28241
1,1,1,1,2824,28242
1,1,1,1,2824,28243
1,1,1,1,2824,28244
1,1,1,1,2824,28245
3,5,5,5,2825,28251
3,5,5,5,2825,28252
3,5,5,5,2825,28253
3,5,5,5,2825,28254
3,5,5,5,2825,28255
3,5,1,1,2826,28261
3,5,1,1,2826,28262
3,5,1,1,2826,28263
3,5,1,1,2826,28264
3,5,1,1,2826,28265
5,5,5,1,2827,28271
5,5,5,1,2827,28272
5,5,5,1,2827,28273
5,5,5,1,2827,28274
5,5,5,1,2827,28275
5,5,5,1,2828,28281
5,5,5,1,2828,28282
5,5,5,1,2828,28283
5,5,5,1,2828,28284
5,5,5,1,2828,28285
3,5,5,5,2829,28291
3,5,5,5,2829,28292
3,5,5,5,2829,28293
3,5,5,5,2829,28294
3,5,5,5,2829,28295
5,5,5,1,2830,28301
5,5,5,1,2830,28302
5,5,5,1,2830,28303
5,5,5,1,2830,28304
5,5,5,1,2830,28305
3,5,1,1,2831,28311
3,5,1,1,2831,28312
3,5,1,1,2831,28313
3,5,1,1,2831,28314
3,5,1,1,2831,28315
1,5,1,1,2832,28321
1,5,1,1,2832,28322
1,5,1,1,2832,28323
1,5,1,1,2832,28324
1,5,1,1,2832,28325
1,1,1,1,2833,28331
1,1,1,1,2833,28332
1,1,1,1,2833,28333
1,1,1,1,2833,28334
1,1,1,1,2833,28335
3,1,1,1,2834,28341
3,1,1,1,2834,28342
3,1,1,1,2834,28343
3,1,1,1,2834,28344
3,1,1,1,2834,28345
3,5,1,5,2835,28351
3,5,1,5,2835,28352
3,5,1,5,2835,28353
3,5,1,5,2835,28354
3,5,1,5,2835,28355
1,5,5,1,2836,28361
1,5,5,1,2836,28362
1,5,5,1,2836,28363
1,5,5,1,2836,28364
1,5,5,1,2836,28365
3,1,1,1,2837,28371
3,1,1,1,2837,28372
3,1,1,1,2837,28373
3,1,1,1,2837,28374
3,1,1,1,2837,28375
3,5,5,1,2838,28381
3,5,5,1,2838,28382
3,5,5,1,2838,28383
3,5,5,1,2838,28384
3,5,5,1,2838,28385
3,1,1,1,2839,28391
3,1,1,1,2839,28392
3,1,1,1,2839,28393
3,1,1,1,2839,28394
3,1,1,1,2839,28395
5,5,5,1,2840,28401
5,5,5,1,2840,28402
5,5,5,1,2840,28403
5,5,5,1,2840,28404
5,5,5,1,2840,28405
1,5,5,1,2841,28411
1,5,5,1,2841,28412
1,5,5,1,2841,28413
1,5,5,1,2841,28414
1,5,5,1,2841,28415
1,5,5,5,2842,28421
1,5,5,5,2842,28422
1,5,5,5,2842,28423
1,5,5,5,2842,28424
1,5,5,5,2842,28425
5,5,5,1,2843,28431
5,5,5,1,2843,28432
5,5,5,1,2843,28433
5,5,5,1,2843,28434
5,5,5,1,2843,28435
5,5,1,1,2844,28441
5,5,1,1,2844,28442
5,5,1,1,2844,28443
5,5,1,1,2844,28444
5,5,1,1,2844,28445
3,5,1,5,2845,28451
3,5,1,5,2845,28452
3,5,1,5,2845,28453
3,5,1,5,2845,28454
3,5,1,5,2845,28455
3,5,1,1,2846,28461
3,5,1,1,2846,28462
3,5,1,1,2846,28463
3,5,1,1,2846,28464
3,5,1,1,2846,28465
3,5,1,5,2847,28471
3,5,1,5,2847,28472
3,5,1,5,2847,28473
3,5,1,5,2847,28474
3,5,1,5,2847,28475
3,5,1,1,2848,28481
3,5,1,1,2848,28482
3,5,1,1,2848,28483
3,5,1,1,2848,28484
3,5,1,1,2848,28485
1,5,1,1,2849,28491
3,5,1,1,2849,28492
1,5,1,1,2849,28493
3,5,1,1,2849,28494
1,5,1,1,2849,28495
5,1,5,1,2850,28501
5,1,5,1,2850,28502
5,1,5,1,2850,28503
5,1,5,1,2850,28504
5,1,5,1,2850,28505
3,1,1,1,2851,28511
3,1,1,1,2851,28512
3,1,1,1,2851,28513
3,1,1,1,2851,28514
3,1,1,1,2851,28515
3,5,1,1,2852,28521
3,5,1,1,2852,28522
3,5,1,1,2852,28523
3,5,1,1,2852,28524
3,5,1,1,2852,28525
3,5,5,5,2853,28531
3,5,5,5,2853,28532
3,5,5,5,2853,28533
3,5,5,5,2853,28534
3,5,5,5,2853,28535
5,5,5,5,2854,28541
5,5,5,5,2854,28542
5,5,5,5,2854,28543
5,5,5,5,2854,28544
5,5,5,5,2854,28545
5,5,5,5,2855,28551
5,5,5,5,2855,28552
5,5,5,5,2855,28553
5,5,5,5,2855,28554
5,5,5,5,2855,28555
5,5,5,1,2856,28561
5,5,5,1,2856,28562
5,5,5,1,2856,28563
5,5,5,1,2856,28564
5,5,5,1,2856,28565
5,5,1,5,2857,28571
5,5,1,5,2857,28572
5,5,1,5,2857,28573
5,5,1,5,2857,28574
5,5,1,5,2857,28575
3,1,1,1,2858,28581
3,1,1,1,2858,28582
3,1,1,1,2858,28583
3,1,1,1,2858,28584
3,1,1,1,2858,28585
1,5,5,1,2859,28591
1,5,5,1,2859,28592
1,5,5,1,2859,28593
1,5,5,1,2859,28594
1,5,5,1,2859,28595
