Y1,YY1,X401,X402,X403,X405
51735,5173,3,5,5,1
51741,5174,3,5,1,1
51742,5174,3,5,1,1
51743,5174,3,5,1,1
51744,5174,3,5,1,1
51745,5174,3,5,1,1
51751,5175,3,5,1,1
51752,5175,3,5,1,1
51753,5175,3,5,1,1
51754,5175,3,5,1,1
51755,5175,3,5,1,1
51761,5176,5,5,5,1
51762,5176,5,5,5,1
51763,5176,5,5,5,1
51764,5176,5,5,5,1
51765,5176,5,5,5,1
51771,5177,3,5,1,1
51772,5177,3,5,1,1
51773,5177,3,5,1,1
51774,5177,3,5,1,1
51775,5177,3,5,1,1
51781,5178,1,5,1,1
51782,5178,1,5,1,1
51783,5178,1,5,1,1
51784,5178,1,5,1,1
51785,5178,1,5,1,1
51791,5179,3,5,5,1
51792,5179,3,5,5,1
51793,5179,3,5,5,1
51794,5179,3,5,5,1
51795,5179,3,5,5,1
51801,5180,3,5,1,1
51802,5180,3,5,1,1
51803,5180,3,5,1,1
51804,5180,3,5,1,1
51805,5180,3,5,1,1
51811,5181,3,5,1,1
51812,5181,3,5,1,1
51813,5181,3,5,1,1
51814,5181,3,5,1,1
51815,5181,3,5,1,1
51821,5182,1,1,1,1
51822,5182,1,1,1,1
51823,5182,1,1,1,1
51824,5182,1,1,1,1
51825,5182,1,1,1,1
51831,5183,3,5,5,1
51832,5183,3,5,5,1
51833,5183,3,5,5,1
51834,5183,3,5,5,1
51835,5183,3,5,5,1
51841,5184,5,5,1,1
51842,5184,5,5,1,1
51843,5184,5,5,1,1
51844,5184,5,5,1,1
51845,5184,5,5,1,1
51851,5185,3,5,5,5
51852,5185,3,5,5,5
51853,5185,3,5,5,5
51854,5185,3,5,5,5
51855,5185,3,5,5,5
51861,5186,5,5,1,5
51862,5186,5,5,1,5
51863,5186,5,5,1,5
51864,5186,5,5,1,5
51865,5186,5,5,1,5
51871,5187,3,5,1,1
51872,5187,3,5,1,1
51873,5187,3,5,1,1
51874,5187,3,5,1,1
51875,5187,3,5,1,1
51881,5188,1,5,5,1
51882,5188,1,5,5,1
51883,5188,1,5,5,1
51884,5188,1,5,5,1
51885,5188,1,5,5,1
51891,5189,3,5,5,1
51892,5189,3,5,5,1
51893,5189,3,5,5,1
51894,5189,3,5,5,1
51895,5189,3,5,5,1
51901,5190,5,5,5,5
51902,5190,5,5,5,5
51903,5190,5,5,5,5
51904,5190,5,5,5,5
51905,5190,5,5,5,5
51911,5191,1,5,1,1
51912,5191,1,5,1,1
51913,5191,1,5,1,1
51914,5191,1,5,1,1
51915,5191,1,5,1,1
51921,5192,5,5,1,1
51922,5192,5,5,1,1
51923,5192,5,5,1,1
51924,5192,5,5,1,1
51925,5192,5,5,1,1
51931,5193,3,5,5,1
51932,5193,3,5,5,1
51933,5193,3,5,5,1
51934,5193,3,5,5,1
51935,5193,3,5,5,1
51941,5194,1,5,1,1
51942,5194,1,5,1,1
51943,5194,1,5,1,1
51944,5194,1,5,1,1
51945,5194,1,5,1,1
51951,5195,3,5,1,5
51952,5195,3,5,1,5
51953,5195,3,5,1,5
51954,5195,3,5,1,5
51955,5195,3,5,1,5
51961,5196,3,1,5,1
51962,5196,3,1,5,1
51963,5196,3,1,5,1
51964,5196,3,1,5,1
51965,5196,3,1,5,1
51971,5197,5,5,5,1
51972,5197,5,5,5,1
51973,5197,5,5,5,1
51974,5197,5,5,5,1
51975,5197,5,5,5,1
51981,5198,3,1,5,5
51982,5198,3,1,5,5
51983,5198,3,1,5,5
51984,5198,3,1,5,5
51985,5198,3,1,5,5
51991,5199,3,5,5,1
51992,5199,3,5,5,1
51993,5199,3,5,5,1
51994,5199,3,5,5,1
51995,5199,3,5,5,1
52001,5200,3,5,1,1
52002,5200,3,5,1,1
52003,5200,3,5,1,1
52004,5200,3,5,1,1
52005,5200,3,5,1,1
52011,5201,1,5,5,1
52012,5201,1,5,5,1
52013,5201,1,5,5,1
52014,5201,1,5,5,1
52015,5201,1,5,5,1
52021,5202,1,5,5,1
52022,5202,1,5,5,1
52023,5202,1,5,5,1
52024,5202,1,5,5,1
52025,5202,1,5,5,1
52031,5203,5,5,5,1
52032,5203,5,5,5,1
52033,5203,5,5,5,1
52034,5203,5,5,5,1
52035,5203,5,5,5,1
52041,5204,5,5,1,5
52042,5204,5,5,1,5
52043,5204,5,5,1,5
52044,5204,5,5,1,5
52045,5204,5,5,1,5
52051,5205,5,5,5,1
52052,5205,5,5,5,1
52053,5205,5,5,5,1
52054,5205,5,5,5,1
52055,5205,5,5,5,1
52061,5206,3,5,5,1
52062,5206,3,5,5,1
52063,5206,3,5,5,1
52064,5206,3,5,5,1
52065,5206,3,5,5,1
52071,5207,3,5,1,1
52072,5207,3,5,1,1
52073,5207,3,5,1,1
52074,5207,3,5,1,1
52075,5207,3,5,1,1
52081,5208,1,1,1,1
52082,5208,1,1,1,1
52083,5208,1,1,1,1
52084,5208,1,1,1,1
52085,5208,1,1,1,1
52091,5209,1,5,1,1
52092,5209,1,5,1,1
52093,5209,1,5,1,1
52094,5209,1,5,1,1
52095,5209,1,5,1,1
52101,5210,3,5,5,1
52102,5210,3,5,5,1
52103,5210,3,5,5,1
52104,5210,3,5,5,1
52105,5210,3,5,5,1
52111,5211,3,1,1,1
52112,5211,3,1,1,1
52113,5211,3,1,1,1
52114,5211,3,1,1,1
52115,5211,3,1,1,1
52121,5212,5,5,1,5
52122,5212,5,5,1,5
52123,5212,5,5,1,5
52124,5212,5,5,1,5
52125,5212,5,5,1,5
52131,5213,1,5,5,1
52132,5213,1,5,5,1
52133,5213,1,5,5,1
52134,5213,1,5,5,1
52135,5213,1,5,5,1
52141,5214,1,5,5,5
52142,5214,1,5,5,5
52143,5214,1,5,5,5
52144,5214,1,5,5,5
52145,5214,1,5,5,5
52151,5215,3,5,1,1
52152,5215,3,5,1,1
52153,5215,3,5,1,1
52154,5215,3,5,1,1
52155,5215,3,5,1,1
52161,5216,3,1,1,1
52162,5216,3,1,1,1
52163,5216,3,1,1,1
52164,5216,3,1,1,1
52165,5216,3,1,1,1
52171,5217,3,5,1,1
52172,5217,3,5,1,1
52173,5217,3,5,1,1
52174,5217,3,5,1,1
52175,5217,3,5,1,1
52181,5218,5,5,1,5
52182,5218,5,5,1,5
52183,5218,5,5,1,5
52184,5218,5,5,1,5
52185,5218,5,5,1,5
52191,5219,3,5,5,5
52192,5219,3,5,5,5
52193,5219,3,5,5,5
52194,5219,3,5,5,5
52195,5219,3,5,5,5
52201,5220,3,5,5,5
52202,5220,3,5,5,5
52203,5220,3,5,5,5
52204,5220,3,5,5,5
52205,5220,3,5,5,5
52211,5221,3,1,5,5
52212,5221,3,1,5,5
52213,5221,3,1,5,5
52214,5221,3,1,5,5
52215,5221,3,1,5,5
52221,5222,3,5,1,1
52222,5222,3,5,1,1
52223,5222,3,5,1,1
52224,5222,3,5,1,1
52225,5222,3,5,1,1
52231,5223,1,1,5,1
52232,5223,1,1,5,1
52233,5223,1,1,5,1
52234,5223,1,1,5,1
52235,5223,1,1,5,1
52241,5224,3,5,1,1
52242,5224,3,5,1,1
52243,5224,3,5,1,1
52244,5224,3,5,1,1
52245,5224,3,5,1,1
52251,5225,5,5,5,5
52252,5225,5,5,5,5
52253,5225,5,5,5,5
52254,5225,5,5,5,5
52255,5225,5,5,5,5
52261,5226,1,5,1,1
52262,5226,1,5,1,1
52263,5226,1,5,1,1
52264,5226,1,5,1,1
52265,5226,1,5,1,1
52271,5227,1,1,1,1
52272,5227,1,1,1,1
52273,5227,1,1,1,1
52274,5227,1,1,1,1
52275,5227,1,1,1,1
52281,5228,3,5,5,1
52282,5228,3,5,5,1
52283,5228,3,5,5,1
52284,5228,3,5,5,1
52285,5228,3,5,5,1
52291,5229,1,5,1,1
52292,5229,1,5,1,1
52293,5229,1,5,1,1
52294,5229,1,5,1,1
52295,5229,1,5,1,1
52301,5230,5,5,5,5
52302,5230,5,5,5,5
52303,5230,5,5,5,5
52304,5230,5,5,5,5
52305,5230,5,5,5,5
52311,5231,5,5,1,5
52312,5231,5,5,1,5
52313,5231,5,5,1,5
52314,5231,5,5,1,5
52315,5231,5,5,1,5
52321,5232,3,5,1,1
52322,5232,3,5,1,1
52323,5232,3,5,1,1
52324,5232,3,5,1,1
52325,5232,3,5,1,1
52331,5233,5,5,1,1
52332,5233,5,5,1,1
52333,5233,5,5,1,1
52334,5233,5,5,1,1
52335,5233,5,5,1,1
52341,5234,5,5,5,5
52342,5234,5,5,5,5
52343,5234,5,5,5,5
52344,5234,5,5,5,5
52345,5234,5,5,5,5
52351,5235,5,1,1,1
52352,5235,5,1,1,1
52353,5235,5,1,1,1
52354,5235,5,1,1,1
52355,5235,5,1,1,1
52361,5236,1,5,1,1
52362,5236,1,5,1,1
52363,5236,1,5,1,1
52364,5236,1,5,1,1
52365,5236,1,5,1,1
52371,5237,1,5,1,1
52372,5237,1,5,1,1
52373,5237,1,5,1,1
52374,5237,1,5,1,1
52375,5237,1,5,1,1
52381,5238,1,5,5,1
52382,5238,1,5,5,1
52383,5238,1,5,5,1
52384,5238,1,5,5,1
52385,5238,1,5,5,1
52391,5239,3,5,1,1
52392,5239,3,5,1,1
52393,5239,3,5,1,1
52394,5239,3,5,1,1
52395,5239,3,5,1,1
52401,5240,5,5,1,5
52402,5240,5,5,1,5
52403,5240,5,5,1,5
52404,5240,5,5,1,5
52405,5240,5,5,1,5
52411,5241,5,5,1,1
52412,5241,5,5,1,1
52413,5241,5,5,1,1
52414,5241,5,5,1,1
52415,5241,5,5,1,1
52421,5242,3,5,1,1
52422,5242,3,5,1,1
52423,5242,3,5,1,1
52424,5242,3,5,1,1
52425,5242,3,5,1,1
52431,5243,5,5,5,1
52432,5243,5,5,5,1
52433,5243,5,5,5,1
52434,5243,5,5,5,1
52435,5243,5,5,5,1
52441,5244,1,1,5,1
52442,5244,1,1,5,1
52443,5244,1,1,5,1
52444,5244,1,1,5,1
52445,5244,1,1,5,1
52451,5245,3,5,5,1
52452,5245,3,5,5,1
52453,5245,3,5,5,1
52454,5245,3,5,5,1
52455,5245,3,5,5,1
52461,5246,3,5,5,5
52462,5246,3,5,5,5
52463,5246,3,5,5,5
52464,5246,3,5,5,5
52465,5246,3,5,5,5
52471,5247,5,5,5,1
52472,5247,5,5,5,1
52473,5247,5,5,5,1
52474,5247,5,5,5,1
52475,5247,5,5,5,1
52481,5248,5,5,1,1
52482,5248,5,5,1,1
52483,5248,5,5,1,1
52484,5248,5,5,1,1
52485,5248,5,5,1,1
52491,5249,5,5,5,1
52492,5249,5,5,5,1
52493,5249,5,5,5,1
52494,5249,5,5,5,1
52495,5249,5,5,5,1
52501,5250,1,1,1,1
52502,5250,1,1,1,1
52503,5250,1,1,1,1
52504,5250,1,1,1,1
52505,5250,1,1,1,1
52511,5251,1,5,1,1
52512,5251,1,5,1,1
52513,5251,1,5,1,1
52514,5251,1,5,1,1
52515,5251,1,5,1,1
52521,5252,5,5,1,1
52522,5252,5,5,1,1
52523,5252,5,5,1,1
52524,5252,5,5,1,1
52525,5252,5,5,1,1
52531,5253,5,5,5,1
52532,5253,5,5,5,1
52533,5253,5,5,5,1
52534,5253,5,5,5,1
52535,5253,5,5,5,1
52541,5254,5,5,1,1
52542,5254,5,5,1,1
52543,5254,5,5,1,1
52544,5254,5,5,1,1
52545,5254,5,5,1,1
52551,5255,3,5,5,1
52552,5255,3,5,5,1
52553,5255,3,5,5,1
52554,5255,3,5,5,1
52555,5255,3,5,5,1
52561,5256,3,5,5,5
52562,5256,3,5,5,5
52563,5256,3,5,5,5
52564,5256,3,5,5,5
52565,5256,3,5,5,5
52571,5257,5,5,5,5
52572,5257,5,5,5,5
52573,5257,5,5,5,5
52574,5257,5,5,5,5
52575,5257,5,5,5,5
52581,5258,3,5,5,1
52582,5258,3,5,5,1
52583,5258,3,5,5,1
52584,5258,3,5,5,1
52585,5258,3,5,5,1
52591,5259,3,5,1,1
52592,5259,3,5,1,1
52593,5259,3,5,1,1
52594,5259,3,5,1,1
52595,5259,3,5,1,1
52601,5260,1,5,1,1
52602,5260,1,5,1,1
52603,5260,1,5,1,1
52604,5260,1,5,1,1
52605,5260,1,5,1,1
52611,5261,5,5,1,1
52612,5261,5,5,1,1
52613,5261,5,5,1,1
52614,5261,5,5,1,1
52615,5261,5,5,1,1
52621,5262,3,5,5,1
52622,5262,3,5,5,1
52623,5262,3,5,5,1
52624,5262,3,5,5,1
52625,5262,3,5,5,1
52631,5263,3,5,5,1
52632,5263,3,5,5,1
52633,5263,3,5,5,1
52634,5263,3,5,5,1
52635,5263,3,5,5,1
52641,5264,3,5,1,1
52642,5264,3,5,1,1
52643,5264,3,5,1,1
52644,5264,3,5,1,1
52645,5264,3,5,1,1
52651,5265,3,5,1,1
52652,5265,3,5,1,1
52653,5265,3,5,1,1
52654,5265,3,5,1,1
52655,5265,3,5,1,1
52661,5266,3,5,5,1
52662,5266,3,5,5,1
52663,5266,3,5,5,1
52664,5266,3,5,5,1
52665,5266,3,5,5,1
52671,5267,1,1,1,1
52672,5267,1,1,1,1
52673,5267,1,1,1,1
52674,5267,1,1,1,1
52675,5267,1,1,1,1
52681,5268,5,5,5,1
52682,5268,5,5,5,1
52683,5268,5,5,5,1
52684,5268,5,5,5,1
52685,5268,5,5,5,1
52691,5269,5,5,1,5
52692,5269,5,5,1,5
52693,5269,5,5,1,5
52694,5269,5,5,1,5
52695,5269,5,5,1,5
52701,5270,3,5,1,1
52702,5270,3,5,1,1
52703,5270,3,5,1,1
52704,5270,3,5,1,1
52705,5270,3,5,1,1
52711,5271,3,5,1,1
52712,5271,3,5,1,1
52713,5271,3,5,1,1
52714,5271,3,5,1,1
52715,5271,3,5,1,1
52721,5272,5,5,1,1
52722,5272,5,5,1,1
52723,5272,5,5,1,1
52724,5272,5,5,1,1
52725,5272,5,5,1,1
52731,5273,3,5,5,5
52732,5273,3,5,5,5
52733,5273,3,5,5,5
52734,5273,3,5,5,5
52735,5273,3,5,5,5
52741,5274,5,5,5,1
52742,5274,5,5,5,1
52743,5274,5,5,5,1
52744,5274,5,5,5,1
52745,5274,5,5,5,1
52751,5275,1,5,5,5
52752,5275,1,5,5,5
52753,5275,1,5,5,5
52754,5275,1,5,5,5
52755,5275,1,5,5,5
52761,5276,3,5,1,1
52762,5276,3,5,1,1
52763,5276,3,5,1,1
52764,5276,3,5,1,1
52765,5276,3,5,1,1
52771,5277,5,5,5,1
52772,5277,5,5,5,1
52773,5277,5,5,5,1
52774,5277,5,5,5,1
52775,5277,5,5,5,1
52781,5278,3,5,1,1
52782,5278,3,5,1,1
52783,5278,3,5,1,1
52784,5278,3,5,1,1
52785,5278,3,5,1,1
52791,5279,3,5,1,1
52792,5279,3,5,1,1
52793,5279,3,5,1,1
52794,5279,3,5,1,1
52795,5279,3,5,1,1
52801,5280,5,5,1,1
52802,5280,5,5,1,1
52803,5280,5,5,1,1
52804,5280,5,5,1,1
52805,5280,5,5,1,1
52811,5281,3,5,5,1
52812,5281,3,5,5,1
52813,5281,3,5,5,1
52814,5281,3,5,5,1
52815,5281,3,5,5,1
52821,5282,5,5,1,1
52822,5282,5,5,1,1
52823,5282,5,5,1,1
52824,5282,5,5,1,1
52825,5282,5,5,1,1
52831,5283,5,5,1,1
52832,5283,5,5,1,1
52833,5283,5,5,1,1
52834,5283,5,5,1,1
52835,5283,5,5,1,1
52841,5284,5,5,5,1
52842,5284,5,5,5,1
52843,5284,5,5,5,1
52844,5284,5,5,5,1
52845,5284,5,5,5,1
52851,5285,3,5,5,1
52852,5285,3,5,5,1
52853,5285,3,5,5,1
52854,5285,3,5,5,1
52855,5285,3,5,5,1
52861,5286,1,5,5,5
52862,5286,1,5,5,5
52863,5286,1,5,5,5
52864,5286,1,5,5,5
52865,5286,1,5,5,5
52871,5287,1,5,5,5
52872,5287,1,5,5,5
52873,5287,1,5,5,5
52874,5287,1,5,5,5
52875,5287,1,5,5,5
52881,5288,3,5,1,1
52882,5288,3,5,1,1
52883,5288,3,5,1,1
52884,5288,3,5,1,1
52885,5288,3,5,1,1
52891,5289,3,5,1,5
52892,5289,3,5,1,5
52893,5289,3,5,1,5
52894,5289,3,5,1,5
52895,5289,3,5,1,5
52901,5290,1,5,5,1
52902,5290,1,5,5,1
52903,5290,1,5,5,1
52904,5290,1,5,5,1
52905,5290,1,5,5,1
52911,5291,1,5,1,1
52912,5291,1,5,1,1
52913,5291,1,5,1,1
52914,5291,1,5,1,1
52915,5291,1,5,1,1
52921,5292,5,5,5,1
52922,5292,5,5,5,1
52923,5292,5,5,5,1
52924,5292,5,5,5,1
52925,5292,5,5,5,1
52931,5293,5,5,1,5
52932,5293,5,5,1,5
52933,5293,5,5,1,5
52934,5293,5,5,1,5
52935,5293,5,5,1,5
52941,5294,5,5,5,1
52942,5294,5,5,5,1
52943,5294,5,5,5,1
52944,5294,5,5,5,1
52945,5294,5,5,5,1
52951,5295,3,5,5,1
52952,5295,3,5,5,1
52953,5295,3,5,5,1
52954,5295,3,5,5,1
52955,5295,3,5,5,1
52961,5296,5,5,5,1
52962,5296,5,5,5,1
52963,5296,5,5,5,1
52964,5296,5,5,5,1
52965,5296,5,5,5,1
52971,5297,5,1,5,1
52972,5297,5,1,5,1
52973,5297,5,1,5,1
52974,5297,5,1,5,1
52975,5297,5,1,5,1
52981,5298,3,1,5,1
52982,5298,3,1,5,1
52983,5298,3,1,5,1
52984,5298,3,1,5,1
52985,5298,3,1,5,1
52991,5299,3,5,5,5
52992,5299,3,5,5,5
52993,5299,3,5,5,5
52994,5299,3,5,5,5
52995,5299,3,5,5,5
53001,5300,3,1,5,5
53002,5300,3,1,5,5
53003,5300,3,1,5,5
53004,5300,3,1,5,5
53005,5300,3,1,5,5
53011,5301,1,5,5,1
53012,5301,1,5,5,1
53013,5301,1,5,5,1
53014,5301,1,5,5,1
53015,5301,1,5,5,1
53021,5302,1,5,5,1
53022,5302,1,5,5,1
53023,5302,1,5,5,1
53024,5302,1,5,5,1
53025,5302,1,5,5,1
53031,5303,5,5,5,5
53032,5303,5,5,5,5
53033,5303,5,5,5,5
53034,5303,5,5,5,5
53035,5303,5,5,5,5
53041,5304,3,5,5,1
53042,5304,3,5,5,1
53043,5304,3,5,5,1
53044,5304,3,5,5,1
53045,5304,3,5,5,1
53051,5305,3,5,1,1
53052,5305,3,5,1,1
53053,5305,3,5,1,1
53054,5305,3,5,1,1
53055,5305,3,5,1,1
53061,5306,5,5,1,1
53062,5306,5,5,1,1
53063,5306,5,5,1,1
53064,5306,5,5,1,1
53065,5306,5,5,1,1
53071,5307,3,5,5,1
53072,5307,3,5,5,1
53073,5307,3,5,5,1
53074,5307,3,5,5,1
53075,5307,3,5,5,1
53081,5308,1,1,1,1
53082,5308,1,1,1,1
53083,5308,1,1,1,1
53084,5308,1,1,1,1
53085,5308,1,1,1,1
53091,5309,3,5,1,1
53092,5309,3,5,1,1
53093,5309,3,5,1,1
53094,5309,3,5,1,1
53095,5309,3,5,1,1
53101,5310,1,5,1,1
53102,5310,1,5,1,1
53103,5310,1,5,1,1
53104,5310,1,5,1,1
53105,5310,1,5,1,1
53111,5311,5,5,5,1
53112,5311,5,5,5,1
53113,5311,5,5,5,1
53114,5311,5,5,5,1
53115,5311,5,5,5,1
53121,5312,3,5,1,1
53122,5312,3,5,1,1
53123,5312,3,5,1,1
53124,5312,3,5,1,1
53125,5312,3,5,1,1
53131,5313,3,1,5,1
53132,5313,3,1,5,1
53133,5313,3,1,5,1
53134,5313,3,1,5,1
53135,5313,3,1,5,1
53141,5314,5,1,5,1
53142,5314,5,1,5,1
53143,5314,5,1,5,1
53144,5314,5,1,5,1
53145,5314,5,1,5,1
53151,5315,1,5,1,1
53152,5315,1,5,1,1
53153,5315,1,5,1,1
53154,5315,1,5,1,1
53155,5315,1,5,1,1
53161,5316,3,5,1,1
53162,5316,3,5,1,1
53163,5316,3,5,1,1
53164,5316,3,5,1,1
53165,5316,3,5,1,1
53171,5317,5,5,5,5
53172,5317,5,5,5,5
53173,5317,5,5,5,5
53174,5317,5,5,5,5
53175,5317,5,5,5,5
53181,5318,3,5,5,5
53182,5318,3,5,5,5
53183,5318,3,5,5,5
53184,5318,3,5,5,5
53185,5318,3,5,5,5
53191,5319,1,1,1,1
53192,5319,1,1,1,1
53193,5319,1,1,1,1
53194,5319,1,1,1,1
53195,5319,1,1,1,1
53201,5320,5,5,5,5
53202,5320,5,5,5,5
53203,5320,5,5,5,5
53204,5320,5,5,5,5
53205,5320,5,5,5,5
53211,5321,3,5,5,5
53212,5321,3,5,5,5
53213,5321,3,5,5,5
53214,5321,3,5,5,5
53215,5321,3,5,5,5
53221,5322,3,5,5,1
53222,5322,3,5,5,1
53223,5322,3,5,5,1
53224,5322,3,5,5,1
53225,5322,3,5,5,1
53231,5323,5,5,5,5
53232,5323,5,5,5,5
53233,5323,5,5,5,5
53234,5323,5,5,5,5
53235,5323,5,5,5,5
53241,5324,3,1,1,1
53242,5324,3,1,1,1
53243,5324,3,1,1,1
53244,5324,3,1,1,1
53245,5324,1,1,1,1
53251,5325,5,5,1,1
53252,5325,5,5,1,1
53253,5325,5,5,1,1
53254,5325,5,5,1,1
53255,5325,5,5,1,1
53261,5326,5,5,5,1
53262,5326,5,5,5,1
53263,5326,5,5,5,1
53264,5326,5,5,5,1
53265,5326,5,5,5,1
53271,5327,1,5,5,5
53272,5327,1,5,5,5
53273,5327,1,5,5,5
53274,5327,1,5,5,5
53275,5327,1,5,5,5
53281,5328,1,5,1,5
53282,5328,1,5,1,5
53283,5328,1,5,1,5
53284,5328,1,5,1,5
53285,5328,1,5,1,5
53291,5329,5,5,5,1
53292,5329,5,5,5,1
53293,5329,5,5,5,1
53294,5329,5,5,5,1
53295,5329,5,5,5,1
53301,5330,5,5,5,5
53302,5330,5,5,5,5
53303,5330,5,5,5,5
53304,5330,5,5,5,5
53305,5330,5,5,5,5
53311,5331,3,5,1,1
53312,5331,3,5,1,1
53313,5331,3,5,1,1
53314,5331,3,5,1,1
53315,5331,3,5,1,1
53321,5332,1,5,5,1
53322,5332,1,5,5,1
53323,5332,1,5,5,1
53324,5332,1,5,5,1
53325,5332,1,5,5,1
53331,5333,3,5,5,1
53332,5333,3,5,5,1
53333,5333,3,5,5,1
53334,5333,3,5,5,1
53335,5333,3,5,5,1
53341,5334,3,5,5,5
53342,5334,3,5,5,5
53343,5334,3,5,5,5
53344,5334,3,5,5,5
53345,5334,3,5,5,5
53351,5335,1,5,1,1
53352,5335,1,5,1,1
53353,5335,1,5,1,1
53354,5335,1,5,1,1
53355,5335,1,5,1,1
53361,5336,1,5,5,1
53362,5336,1,5,5,1
53363,5336,1,5,5,1
53364,5336,1,5,5,1
53365,5336,1,5,5,1
53371,5337,3,5,1,1
53372,5337,3,5,1,1
53373,5337,3,5,1,1
53374,5337,3,5,1,1
53375,5337,3,5,1,1
53381,5338,5,5,1,1
53382,5338,5,5,1,1
53383,5338,5,5,1,1
53384,5338,5,5,1,1
53385,5338,5,5,1,1
53391,5339,5,5,1,1
53392,5339,5,5,1,1
53393,5339,5,5,1,1
53394,5339,5,5,1,1
53395,5339,5,5,1,1
53401,5340,3,5,1,1
53402,5340,3,5,1,1
53403,5340,3,5,1,1
53404,5340,3,5,1,1
53405,5340,3,5,1,1
53411,5341,3,5,1,5
53412,5341,3,5,1,5
53413,5341,3,5,1,5
53414,5341,3,5,1,5
53415,5341,3,5,1,5
53421,5342,1,5,5,1
53422,5342,1,5,5,1
53423,5342,1,5,5,1
53424,5342,1,5,5,1
53425,5342,1,5,5,1
53431,5343,3,5,5,1
53432,5343,3,5,5,1
53433,5343,3,5,5,1
53434,5343,3,5,5,1
53435,5343,3,5,5,1
53441,5344,1,1,5,1
53442,5344,1,1,5,1
53443,5344,1,1,5,1
53444,5344,1,1,5,1
53445,5344,1,1,5,1
53451,5345,3,5,5,1
53452,5345,3,5,5,1
53453,5345,3,5,5,1
53454,5345,3,5,5,1
53455,5345,3,5,5,1
53461,5346,3,5,5,1
53462,5346,3,5,5,1
53463,5346,3,5,5,1
53464,5346,3,5,5,1
53465,5346,3,5,5,1
53471,5347,3,5,5,1
53472,5347,3,5,5,1
53473,5347,3,5,5,1
53474,5347,3,5,5,1
53475,5347,3,5,5,1
53481,5348,3,5,5,1
53482,5348,3,5,5,1
53483,5348,3,5,5,1
53484,5348,3,5,5,1
53485,5348,3,5,5,1
53491,5349,5,5,1,1
53492,5349,5,5,1,1
53493,5349,5,5,1,1
53494,5349,5,5,1,1
53495,5349,5,5,1,1
53501,5350,3,5,5,5
53502,5350,3,5,5,5
53503,5350,3,5,5,5
53504,5350,3,5,5,5
53505,5350,3,5,5,5
53511,5351,5,5,1,1
53512,5351,5,5,1,1
53513,5351,5,5,1,1
53514,5351,5,5,1,1
53515,5351,5,5,1,1
53521,5352,3,5,1,5
53522,5352,3,5,1,5
53523,5352,3,5,1,5
53524,5352,3,5,1,5
53525,5352,3,5,1,5
53531,5353,1,1,1,1
53532,5353,1,1,1,1
53533,5353,1,1,1,1
53534,5353,1,1,1,1
53535,5353,1,1,1,1
53541,5354,5,5,5,1
53542,5354,5,5,5,1
53543,5354,5,5,5,1
53544,5354,5,5,5,1
53545,5354,5,5,5,1
53551,5355,3,5,1,1
53552,5355,3,5,1,1
53553,5355,3,5,1,1
53554,5355,3,5,1,1
53555,5355,3,5,1,1
53561,5356,3,5,5,1
53562,5356,3,5,5,1
53563,5356,3,5,5,1
53564,5356,3,5,5,1
53565,5356,3,5,5,1
53571,5357,5,5,5,1
53572,5357,5,5,5,1
53573,5357,5,5,5,1
53574,5357,5,5,5,1
53575,5357,5,5,5,1
53581,5358,1,5,5,1
53582,5358,1,5,5,1
53583,5358,1,5,5,1
53584,5358,1,5,5,1
53585,5358,1,5,5,1
53591,5359,5,5,1,5
53592,5359,5,5,1,5
53593,5359,5,5,1,5
53594,5359,5,5,1,5
53595,5359,5,5,1,5
53601,5360,3,5,1,1
53602,5360,3,5,1,1
53603,5360,3,5,1,1
53604,5360,3,5,1,1
53605,5360,3,5,1,1
53611,5361,5,5,5,5
53612,5361,5,5,5,5
53613,5361,5,5,5,5
53614,5361,5,5,5,5
53615,5361,5,5,5,5
53621,5362,3,5,5,1
53622,5362,3,5,5,1
53623,5362,3,5,5,1
53624,5362,3,5,5,1
53625,5362,3,5,5,1
53631,5363,1,1,5,1
53632,5363,1,1,5,1
53633,5363,1,1,5,1
53634,5363,1,1,5,1
53635,5363,1,1,5,1
53641,5364,3,5,1,5
53642,5364,3,5,1,5
53643,5364,3,5,1,5
53644,5364,3,5,1,5
53645,5364,3,5,1,5
53651,5365,3,1,1,1
53652,5365,3,1,1,1
53653,5365,3,1,1,1
53654,5365,3,1,1,1
53655,5365,3,1,1,1
53661,5366,1,1,1,1
53662,5366,1,1,1,1
53663,5366,1,1,1,1
53664,5366,1,1,1,1
53665,5366,1,1,1,1
53671,5367,3,5,5,5
53672,5367,3,5,5,5
53673,5367,3,5,5,5
53674,5367,3,5,5,5
53675,5367,3,5,5,5
53681,5368,1,1,5,1
53682,5368,1,1,5,1
53683,5368,1,1,5,1
53684,5368,1,1,5,1
53685,5368,1,1,5,1
53691,5369,3,5,1,1
53692,5369,3,5,1,1
53693,5369,3,5,1,1
53694,5369,3,5,1,1
53695,5369,3,5,1,1
53701,5370,1,5,1,1
53702,5370,1,5,1,1
53703,5370,1,5,1,1
53704,5370,1,5,1,1
53705,5370,1,5,1,1
53711,5371,5,5,1,5
53712,5371,5,5,1,5
53713,5371,5,5,1,5
53714,5371,5,5,1,5
53715,5371,5,5,1,5
53721,5372,3,5,1,1
53722,5372,3,5,1,1
53723,5372,3,5,1,1
53724,5372,3,5,1,1
53725,5372,3,5,1,1
53731,5373,3,5,5,1
53732,5373,3,5,5,1
